name,price,image,speed,ram_type,modules,capacity,first_word_latency,cas_latency,price_gb,color,rating
Acer UD100 4 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e447dc073527255bf8beb17633919127.256p.jpg,DDR4-2666,DDR4,1 x 4GB,4GB,14.254 ns,19,,Black,0
Acer Predator Vesta RGB 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/c39915002abd0e2996dd116c07099f8c.256p.jpg,DDR4-3600,DDR4,2 x 8GB,16GB,7.778 ns,14,,Silver,0
Silicon Power SP008GBLFU320B02 8 GB,,,DDR4-3200,DDR4,1 x 8GB,8GB,13.75 ns,22,,,0
Silicon Power SP032GBLFU320X22 32 GB,,,DDR4-3200,DDR4,2 x 16GB,32GB,13.75 ns,22,,,0
PROXMEM SPEAR 32 GB,,,DDR5-6800,DDR5,2 x 16GB,32GB,11.176 ns,38,,Black / Silver,0
Timetec PINNACLE Konduit RGB 8 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/5a0a23f848c150604f7b73cadab06d5e.256p.jpg,DDR4-3200,DDR4,1 x 8GB,8GB,10 ns,16,,White,0
GeIL Polaris RGB SYNC 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e31678282e7fb681c625adb4035f4a5e.256p.jpg,DDR5-8000,DDR5,2 x 16GB,32GB,9.5 ns,38,,Red,0
Crucial CT2K4G4DFS8266 8 GB,101.85,https://cdna.pcpartpicker.com/static/forever/images/product/c89640bf5631c95da7cfcd1631ef6fe4.256p.jpg,DDR4-2666,DDR4,2 x 4GB,8GB,14.254 ns,19,£12.731,Green,0
OLOy WarHawk RGB 8 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/424721ec091add06a0b24885b83598fa.256p.jpg,DDR4-3600,DDR4,1 x 8GB,8GB,10 ns,18,,Black / Silver,0
TEAMGROUP TPD416G3200HC2201 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/96d1805f3414ba58ad2a8fdf1df6dc1f.256p.jpg,DDR4-3200,DDR4,1 x 16GB,16GB,13.75 ns,22,,Black / Gold,0
GeIL EVO V RGB 24 GB,,,DDR5-8400,DDR5,1 x 24GB,24GB,10 ns,42,,Black,0
Corsair Dominator Titanium First Edition 48 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/3bd86356a8e23b6badf4e2feb416a843.256p.jpg,DDR5-7200,DDR5,2 x 24GB,48GB,10 ns,36,,White,0
Corsair Dominator Titanium First Edition 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/8da305eef78a280a001a3895bb92250f.256p.jpg,DDR5-7200,DDR5,2 x 16GB,32GB,9.444 ns,34,,Black,0
GeIL EVO X II AMD 8 GB,,,DDR4-3200,DDR4,1 x 8GB,8GB,10 ns,16,,Black,0
Mushkin Redline Pro 32 GB,,,DDR5-5600,DDR5,2 x 16GB,32GB,16.429 ns,46,,Black,0
Mushkin Redline Lumina 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/c0b3b59c137656c0a0d4ef398e959bdb.256p.jpg,DDR5-6400,DDR5,2 x 32GB,64GB,9.375 ns,30,,Black,0
Mushkin Redline 96 GB,,,DDR5-5200,DDR5,2 x 48GB,96GB,16.154 ns,42,,Black,0
V-Color TRA516G70S834O 128 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e0dd83446345df3b0d825c1873c4917e.256p.jpg,DDR5-7000,DDR5,8 x 16GB,128GB,9.714 ns,34,,Black,0
V-Color TRA532G68D834O 256 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e0a1e934679a6c719de1c7ce6056bf49.256p.jpg,DDR5-6800,DDR5,8 x 32GB,256GB,10 ns,34,,Black,0
V-Color TRA548G68D834O 384 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/1be9a528161e71a2167ea2e64d2b06e4.256p.jpg,DDR5-6800,DDR5,8 x 48GB,384GB,10 ns,34,,Black,0
PNY XLR8 Gaming MAKO RGB 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/a775f82d06d10e51c7225d800f1d9cc8.256p.jpg,DDR5-6400,DDR5,2 x 16GB,32GB,12.5 ns,40,,Black,5
Acer Predator Hera RGB 48 GB,,,DDR5-7200,DDR5,2 x 24GB,48GB,10 ns,36,,Silver,0
Acer Predator Hera RGB 64 GB,,,DDR5-6400,DDR5,2 x 32GB,64GB,10 ns,32,,Black,0
Thermaltake TOUGHRAM RGB D5 48 GB,,,DDR5-6400,DDR5,2 x 24GB,48GB,10 ns,32,,Black / Silver,0
ADATA XPG LANCER NEON RGB 16 GB,,,DDR5-6000,DDR5,1 x 16GB,16GB,10 ns,30,,Black,0
V-Color TE524G76S836SKK 48 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/35cc1bc5fe97f10e36b82c5e87a9741a.256p.jpg,DDR5-7600,DDR5,2 x 24GB,48GB,9.474 ns,36,,White,0
Acer Predator Hera RGB 96 GB,,,DDR5-6000,DDR5,2 x 48GB,96GB,9.333 ns,28,,Silver,0
G.Skill Ripjaws 96 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/7d675d982efbd65a95f44f87253f78b1.256p.jpg,DDR5-5600,DDR5,2 x 48GB,96GB,16.429 ns,46,,Black,0
Kingston KCP424SS8/8 8 GB,57.85,https://cdna.pcpartpicker.com/static/forever/images/product/738a43654aeca72d868965d305be17bf.256p.jpg,DDR4-2400,DDR4,1 x 8GB,8GB,14.167 ns,17,£7.890,Green / Black,0
Silicon Power SP008GBSFU266B02 8 GB,49.97,https://cdna.pcpartpicker.com/static/forever/images/product/5ce18bf3c1e9a7ba5f0dae8c9f80010b.256p.jpg,DDR4-2666,DDR4,1 x 8GB,8GB,14.254 ns,19,£6.246,Black,0
Silicon Power SP008GBSFU266X02 8 GB,73.15,https://cdna.pcpartpicker.com/static/forever/images/product/0d0b631c056aadd1fc040c0ac285cb7f.256p.jpg,DDR4-2666,DDR4,1 x 8GB,8GB,14.254 ns,19,£9.144,,0
Kingston Savage 128 GB,,,DDR4-2666,DDR4,8 x 16GB,128GB,11.253 ns,15,,Black / Silver,0
Crucial CT32G4SFD8266 32 GB,209.17,https://cdna.pcpartpicker.com/static/forever/images/product/b53bb10d42233c78c0101e09d74dbdd2.256p.jpg,DDR4-2666,DDR4,1 x 32GB,32GB,14.254 ns,19,£6.626,Green / Black,0
Crucial CT16G4RFD8293 16 GB,221.78,https://cdna.pcpartpicker.com/static/forever/images/product/b3ba02ce5ca315c98cdf9cd94690a14f.256p.jpg,DDR4-2933,DDR4,1 x 16GB,16GB,14.32 ns,21,,Green / Black,0
Kingston KSM26RS8/8MEI 8 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/0dd3b257339a980fc01108f6254463f6.256p.jpg,DDR4-2666,DDR4,1 x 8GB,8GB,14.254 ns,19,,Green / Black,0
Silicon Power SP016GBLFU320X22 16 GB,,,DDR4-3200,DDR4,2 x 8GB,16GB,13.75 ns,22,,,0
ADATA XPG CASTER RGB 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/367d14a35bafdeecac0a26878771cdf8.256p.jpg,DDR5-6000,DDR5,2 x 16GB,32GB,13.333 ns,40,,Black / Silver,0
Mushkin Blackline 32 GB,,,DDR4-2400,DDR4,4 x 8GB,32GB,12.5 ns,15,,Black / White,0
Patriot PX432G266C5QK 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/6ab1eaa0511c839390d84011288a6a5d.256p.jpg,DDR4-2666,DDR4,4 x 8GB,32GB,11.253 ns,15,,Black / Silver,0
ADATA AX4U3000W8G16-QGZ 32 GB,,,DDR4-3000,DDR4,4 x 8GB,32GB,10.667 ns,16,,Gold,0
Crucial CT2K8G4RFS4213 16 GB,306.43,https://cdna.pcpartpicker.com/static/forever/images/product/22613a88f723b858dab3514d701415b0.256p.jpg,DDR4-2133,DDR4,2 x 8GB,16GB,14.065 ns,15,£19.152,Green,0
Kingston KVR21S15S8/4 4 GB,,,DDR4-2133,DDR4,1 x 4GB,4GB,14.065 ns,15,,Black / Silver,0
AMD R7 Performance 4 GB,,,DDR4-2133,DDR4,1 x 4GB,4GB,14.065 ns,15,,Black / Red,0
Mushkin Silverline 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/6490e684add86e74858982306cd526e4.256p.jpg,DDR4-2133,DDR4,2 x 8GB,16GB,14.065 ns,15,,Silver,5
Crucial CT4K8G4WFS824A 32 GB,,,DDR4-2400,DDR4,4 x 8GB,32GB,14.167 ns,17,,Black / Green,0
Corsair Dominator Platinum Blackout 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/31b4f53dd9812f2d60f25fdb4ce474e2.256p.jpg,DDR4-3200,DDR4,2 x 16GB,32GB,8.75 ns,14,,Black,0
G.Skill NS 16 GB,292.57,https://cdna.pcpartpicker.com/static/forever/images/product/9bff26fe7c647fe2807df0f533bfdb08.256p.jpg,DDR4-2400,DDR4,2 x 8GB,16GB,12.5 ns,15,£18.286,Black,0
TEAMGROUP T-Force / Night Hawk 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/750d37502001cd5e54511c39639b49d1.256p.jpg,DDR4-3000,DDR4,2 x 8GB,16GB,10.667 ns,16,,Black / White,4
Kingston Impact 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/73e709e6c2a8e3d85505298d4c06ac97.256p.jpg,DDR4-2400,DDR4,2 x 16GB,32GB,11.667 ns,14,,Black,0
Kingston Predator 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/cac945fc767ed1750ddda9b212ecbdc9.256p.jpg,DDR4-3333,DDR4,2 x 8GB,16GB,9.601 ns,16,,Black / Silver,4.5
Corsair Dominator Platinum 128 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/6c5f6ca4d00a7bd353ba6feee665f888.256p.jpg,DDR4-3200,DDR4,8 x 16GB,128GB,10 ns,16,,Black / Silver,0
GeIL EVO X AMD Edition 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e698454613e208b35aa37b7cd6984024.256p.jpg,DDR4-3200,DDR4,2 x 8GB,16GB,10 ns,16,,Black,4
Corsair Dominator Platinum Special Edition 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/31b490b540e579887010f841eb1cb3a2.256p.jpg,DDR4-3200,DDR4,2 x 16GB,32GB,8.75 ns,14,,,5
Crucial Sport LT 8 GB,,,DDR4-2666,DDR4,1 x 8GB,8GB,12.003 ns,16,,White / Silver,5
TEAMGROUP T-Force Delta RGB 4 GB,,,DDR4-2400,DDR4,1 x 4GB,4GB,12.5 ns,15,,Black,0
ADATA ADATA 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model AX4U3000316G16-DRG 32 GB,,,DDR4-3000,DDR4,2 x 16GB,32GB,10.667 ns,16,,Red / White,5
G.Skill Flare X 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/7009af4477fd75fd41b755f6df1f86e4.256p.jpg,DDR4-2933,DDR4,4 x 16GB,64GB,10.91 ns,16,,Black,0
TEAMGROUP T-Force Dark Pro 8 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/2f41ff9e9456ddb25a2db77663239ee5.256p.jpg,DDR4-3200,DDR4,2 x 4GB,8GB,10 ns,16,,Black / Silver,0
GeIL Super Luce 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/3549bcaff369e99661e0a5dadc72967c.256p.jpg,DDR4-2133,DDR4,2 x 16GB,32GB,14.065 ns,15,,White,0
TEAMGROUP T-Force Dark 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/b175d3ed65836617add10f3a8add05ab.256p.jpg,DDR4-3200,DDR4,4 x 8GB,32GB,10 ns,16,,Silver / Black,0
TEAMGROUP T-Force Dark 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/b175d3ed65836617add10f3a8add05ab.256p.jpg,DDR4-2400,DDR4,4 x 16GB,64GB,11.667 ns,14,,Silver / Black,0
Kingston HyperX Impact 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/b88b0e599273c1b330bcf7ad7f9b29fc.256p.jpg,DDR4-2666,DDR4,2 x 16GB,32GB,11.253 ns,15,,Black,0
Crucial CT8G4WFS824A 8 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/fe1f04608ee23a3a1332417554828102.256p.jpg,DDR4-2400,DDR4,1 x 8GB,8GB,14.167 ns,17,,Green,0
KFA2 Hall Of Fame Extreme 16 GB,,,DDR4-4000,DDR4,2 x 8GB,16GB,9.5 ns,19,,White / Silver,0
Corsair Dominator Platinum ROG Edition 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e63824f1f57b12478d3ec0e0b4c65948.256p.jpg,DDR4-3200,DDR4,4 x 8GB,32GB,10 ns,16,,Black / Red,0
GeIL TUF SUPER LUCE 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/d6039b0a1ddce04ab6072ae574b07dac.256p.jpg,DDR4-3000,DDR4,2 x 8GB,16GB,10.667 ns,16,,Black / Camo,5
Crucial CT4K8G4RFD8266 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/0a489be5627ca07e125a61a91dc694bd.256p.jpg,DDR4-2666,DDR4,4 x 8GB,32GB,14.254 ns,19,,Green / Black,0
ADATA AD4S266638G19-R 8 GB,,,DDR4-2666,DDR4,1 x 8GB,8GB,14.254 ns,19,,Green,0
TEAMGROUP T-Force Night Hawk Legend RGB 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e140227ee68695aded7ba0aab463416d.256p.jpg,DDR4-3200,DDR4,2 x 8GB,16GB,8.75 ns,14,,Gold,4
Crucial CT16G4TFD8266 16 GB,,,DDR4-2666,DDR4,1 x 16GB,16GB,14.254 ns,19,,Green / Black,0
Crucial CT4G4SFS624A 4 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/9bfd0b412906df2aa0670172aca9f581.256p.jpg,DDR4-2400,DDR4,1 x 4GB,4GB,14.167 ns,17,,Green / Black,0
Crucial Ballistix Sport AT 64 GB,,,DDR4-3200,DDR4,4 x 16GB,64GB,10 ns,16,,Silver / Black,4
Kingston HyperX Predator 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/94a32d4e5688c7e95c8939a602ba1823.256p.jpg,DDR4-3333,DDR4,4 x 16GB,64GB,9.601 ns,16,,Black,0
Crucial CT16G4RFD832A 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/039c28946431631d05e6264ef9e1b0fb.256p.jpg,DDR4-3200,DDR4,1 x 16GB,16GB,13.75 ns,22,,Green / Black,0
OLOy MD4U082417IFDA 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/14175e6f0301afc5fc4492843ca2e987.256p.jpg,DDR4-2400,DDR4,2 x 8GB,16GB,14.167 ns,17,,Red,0
OLOy MD4U083618BFDA 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/14175e6f0301afc5fc4492843ca2e987.256p.jpg,DDR4-3600,DDR4,2 x 8GB,16GB,10 ns,18,,Red,0
GeIL Evo X II RGB SYNC 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/1e53aa0b6e820b66e0245ca6337e48cd.256p.jpg,DDR4-3000,DDR4,2 x 8GB,16GB,10.667 ns,16,,Black,5
Crucial Ballistix Tactical Tracer RGB 16 GB,,,DDR4-3000,DDR4,2 x 8GB,16GB,10 ns,15,,Silver,5
Crucial Ballistix Tactical Tracer RGB 8 GB,,,DDR4-3200,DDR4,1 x 8GB,8GB,10 ns,16,,Silver,0
TEAMGROUP T-Force Dark Pro 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/b451e967c84935a92a44172db64bfd0c.256p.jpg,DDR4-3200,DDR4,2 x 8GB,16GB,8.75 ns,14,,Black,0
TEAMGROUP T-Force Dark Z 32 GB,,,DDR4-3200,DDR4,2 x 16GB,32GB,10 ns,16,,Silver,5
GeIL EVO X II AMD 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/067aa36e0b10aa0cadc8d1ba1e292ca2.256p.jpg,DDR4-3000,DDR4,2 x 16GB,32GB,10.667 ns,16,,Black,0
OLOy MD4U163216CFDA 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/70ae08afb60ee51ae6fba5dd95ce23b4.256p.jpg,DDR4-3200,DDR4,2 x 16GB,32GB,10 ns,16,,Red,0
OLOy MD4U322616DJDA 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/ae076b653790230e95e014df9aadbdff.256p.jpg,DDR4-2666,DDR4,2 x 32GB,64GB,12.003 ns,16,,Black,0
Crucial Ballistix RGB 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/35495bcf5680f8c80156a9c49803f85d.256p.jpg,DDR4-3200,DDR4,2 x 32GB,64GB,10 ns,16,,White,4.5
GeIL GeIL EVO X II 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GEXSB416GB3600C18ADC 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/ce41108fe040cc9d70908f8c4fb8e02e.256p.jpg,DDR4-3600,DDR4,2 x 8GB,16GB,10 ns,18,,Black,0
GeIL GeIL EVO POTENZA 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GPR416GB3600C18ADC 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/41918c1990500026dfffbafa9dbe4ba3.256p.jpg,DDR4-3600,DDR4,2 x 8GB,16GB,10 ns,18,,Red,0
OLOy MD4U083016BHDA 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/70ae08afb60ee51ae6fba5dd95ce23b4.256p.jpg,DDR4-3000,DDR4,2 x 8GB,16GB,10.667 ns,16,,Red,0
OLOy MD4U082616BHDA 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/70ae08afb60ee51ae6fba5dd95ce23b4.256p.jpg,DDR4-2666,DDR4,2 x 8GB,16GB,12.003 ns,16,,Red,0
OLOy MD4U162619BJDA 32 GB,,,DDR4-2666,DDR4,2 x 16GB,32GB,14.254 ns,19,,Black,0
Samsung Samsung DDR4-2933 32GB/2Gx4 ECC/REG CL21 Server Memory 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/64609d35ad44c97c719bb9b527cd153b.256p.jpg,DDR4-2933,DDR4,1 x 32GB,32GB,14.32 ns,21,,Green / Black,0
Thermaltake TOUGHRAM RC 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/3d254a2d311cebd9f9380e004b03fa31.256p.jpg,DDR4-4000,DDR4,2 x 8GB,16GB,9.5 ns,19,,Black,0
G.Skill Value 32 GB,304.21,https://cdna.pcpartpicker.com/static/forever/images/product/834cb25876aa332c7df6163ca83c0064.256p.jpg,DDR4-2666,DDR4,1 x 32GB,32GB,14.254 ns,19,£9.981,Black,0
Kingston HyperX 256 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/4496535ec49d21bcb1179d8ecee01f49.256p.jpg,DDR4-3200,DDR4,8 x 32GB,256GB,10 ns,16,,Black,0
Apacer AU 4 GB,,,DDR4-2400,DDR4,1 x 4GB,4GB,14.167 ns,17,,Black,0
Neo Forza MARS 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/4f9a4217798b5b776e3623fa08e7d790.256p.jpg,DDR4-3200,DDR4,2 x 32GB,64GB,10 ns,16,,Gray / Black,0
TEAMGROUP T-Force Xtreem ARGB 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e7e5bfd5a94513a55151d1454e97bc55.256p.jpg,DDR4-3600,DDR4,2 x 32GB,64GB,10 ns,18,,White,5
TEAMGROUP T-Force Dark Z 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/539dec2f280d95b717c10a42518d577a.256p.jpg,DDR4-3200,DDR4,2 x 32GB,64GB,10 ns,16,,Gray,0
Acer Predator Talos 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/56fa0364aa8227054bf3567b6bcf9fd8.256p.jpg,DDR4-3200,DDR4,2 x 16GB,32GB,10 ns,16,,White / Black,0
G.Skill Value 64 GB,602.14,https://cdna.pcpartpicker.com/static/forever/images/product/5efe5b1dd990449c4830c566593be373.256p.jpg,DDR4-2666,DDR4,2 x 32GB,64GB,14.254 ns,19,£9.642,Black,0
G.Skill Trident Z Neo (For AMD Ryzen) 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/4583aabea61309b1015a681fa5dfef43.256p.jpg,DDR4-2666,DDR4,2 x 8GB,16GB,13.503 ns,18,,Black / White,0
Kingston Fury Renegade RGB 8 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/f88738ee96a11ce946b9b6b0f544a824.256p.jpg,DDR4-3200,DDR4,1 x 8GB,8GB,10 ns,16,,Black,0
GeIL Orion RGB AMD Edition 8 GB,,,DDR4-3200,DDR4,1 x 8GB,8GB,10 ns,16,,Gray,0
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-2666,DDR4,2 x 8GB,16GB,12.003 ns,16,,Red,0
TEAMGROUP T-Force Xtreem ARGB 256 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/082a109c06a0c3ffba876cbe12b4cd9b.256p.jpg,DDR4-3200,DDR4,8 x 32GB,256GB,10 ns,16,,Black,0
Lexar Hades OC 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/6dd56d2d7ac67d9ef919f32943913cf4.256p.jpg,DDR4-3600,DDR4,2 x 16GB,32GB,10 ns,18,,Gray / Black,0
VisionTek 901513 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/872135645821dcefbe03fdd2bd9c7222.256p.jpg,DDR5-4800,DDR5,1 x 32GB,32GB,16.667 ns,40,,,0
PNY XLR8 Gaming EPIC-X RGB 64 GB,,,DDR4-3200,DDR4,4 x 16GB,64GB,10 ns,16,,Black,0
G.Skill F4-3200C16Q-64GTZKO 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/295fbc9421ff915b848231ef244be860.256p.jpg,DDR4-3200,DDR4,4 x 16GB,64GB,10 ns,16,,Black / Orange,0
G.Skill F4-4000C19D-32GTZSW 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/dd0914cbfb5e6e8cf6ea93254d3149dd.256p.jpg,DDR4-4000,DDR4,2 x 16GB,32GB,9.5 ns,19,,Gray / White,0
Acer UD100 16 GB,,,DDR4-2666,DDR4,1 x 16GB,16GB,14.254 ns,19,,Black,0
Corsair Vengeance RGB Pro SL 256 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/09f4446fdbe388797040c227fd2d7408.256p.jpg,DDR4-3200,DDR4,8 x 32GB,256GB,10 ns,16,,Black,0
Silicon Power SP008GBLFU240N21 8 GB,,,DDR4-2400,DDR4,2 x 4GB,8GB,14.167 ns,17,,,0
Silicon Power SP016GBLFU240B02 16 GB,,,DDR4-2400,DDR4,1 x 16GB,16GB,14.167 ns,17,,,0
Silicon Power SP016GBLFU240X02 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/627d3f8979f185379cf057ab523c1e1d.256p.jpg,DDR4-2400,DDR4,1 x 16GB,16GB,14.167 ns,17,,,0
Silicon Power SP016GBLVU480G22 16 GB,,,DDR5-4800,DDR5,2 x 8GB,16GB,16.667 ns,40,,,0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/95975abf8e69f0d7985ada45a246f30a.256p.jpg,DDR4-3200,DDR4,2 x 8GB,16GB,10 ns,16,,Black,0
PROXMEM KERBEROS 16 GB,,,DDR4-3200,DDR4,2 x 8GB,16GB,11.25 ns,18,,Black / Silver,0
PROXMEM KERBEROS 32 GB,,,DDR5-6400,DDR5,2 x 16GB,32GB,11.875 ns,38,,Black / Silver,0
Timetec PINNACLE Konduit RGB 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e34d04afe14ac450e6a7cbf41d1dd380.256p.jpg,DDR4-3600,DDR4,2 x 32GB,64GB,10 ns,18,,White,0
PROXMEM UNDERWORLD TUF 32 GB,,,DDR5-6000,DDR5,2 x 16GB,32GB,10 ns,30,,Black / Gray,0
Thermaltake TOUGHRAM RC 32 GB,,,DDR5-5600,DDR5,2 x 16GB,32GB,12.857 ns,36,,Black,0
GeIL EVO V RGB 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/dc5b47217896f1aa0a74c86400ab5e26.256p.jpg,DDR5-8000,DDR5,2 x 16GB,32GB,9.5 ns,38,,Black,0
Kingston KSM48R40BD8KMM-32HMR 32 GB,177.55,https://cdna.pcpartpicker.com/static/forever/images/product/8ea35c12804c71d98fd2515438802a47.256p.jpg,DDR5-4800,DDR5,1 x 32GB,32GB,16.667 ns,40,,Green,0
Mushkin Enhanced Redline 64 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/6a021374d5b7c4320bb77b2213bb20e9.256p.jpg,DDR5-5600,DDR5,2 x 32GB,64GB,10 ns,28,,Black,0
GeIL ORION V 16 GB,,,DDR5-5200,DDR5,1 x 16GB,16GB,16.154 ns,42,,Black,0
GeIL ORION V 32 GB,,,DDR5-7600,DDR5,2 x 16GB,32GB,9.474 ns,36,,Red,0
GeIL ORION V AMD 16 GB,,,DDR5-6000,DDR5,1 x 16GB,16GB,10.667 ns,32,,Black,0
TEAMGROUP Elite Plus 4 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e13519d91ea300eddf6fc424cbbe460b.256p.jpg,DDR4-2133,DDR4,1 x 4GB,4GB,14.065 ns,15,,Black / Gold,5
GeIL EVO V RGB 16 GB,,,DDR5-4800,DDR5,2 x 8GB,16GB,16.667 ns,40,,Black,0
GeIL EVO V RGB 96 GB,,,DDR5-6800,DDR5,2 x 48GB,96GB,10.588 ns,36,,Black,0
Mushkin Enhanced Redline 96 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/799faf542d3d7f10f00142974cd12ae6.256p.jpg,DDR5-5600,DDR5,2 x 48GB,96GB,16.429 ns,46,,Black,0
Lexar LD4AS032G-B3200GSST 32 GB,239.73,https://cdna.pcpartpicker.com/static/forever/images/product/16ad9dc2c0d00b5a938ab5a3f0b9b377.256p.jpg,DDR4-3200,DDR4,1 x 32GB,32GB,13.75 ns,22,£7.505,Black,0
VisionTek 901344 16 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/ad5a76ce55099241e0952a8457050cca.256p.jpg,DDR4-2933,DDR4,1 x 16GB,16GB,14.32 ns,21,,Black,0
VisionTek 901345 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/c1276abef3c1a17b279b6e1bc1358066.256p.jpg,DDR4-2933,DDR4,1 x 32GB,32GB,14.32 ns,21,,Black,0
Mushkin Enhanced Redline 32 GB,,,DDR4-4000,DDR4,2 x 16GB,32GB,9 ns,18,,Black,0
Silicon Power SP024GBSVU520P02 24 GB,,,DDR5-5200,DDR5,1 x 24GB,24GB,16.154 ns,42,,Black,0
Silicon Power SP048GBSVU560P02 48 GB,,,DDR5-5600,DDR5,1 x 48GB,48GB,16.429 ns,46,,Black,0
Silicon Power SP024GBLVU520P02 24 GB,,,DDR5-5200,DDR5,1 x 24GB,24GB,16.154 ns,42,,Black,0
Mushkin Redline Lumina White 32 GB,,https://cdna.pcpartpicker.com/static/forever/images/product/e5816b97625101c03a967338f07a30c7.256p.jpg,DDR5-6000,DDR5,2 x 16GB,32GB,12 ns,36,,White,0
Mushkin MES4S266KF4GX2 8 GB,97,,DDR4-2666,DDR4,2 x 4GB,8GB,14.254 ns,19,£16.250,,0
YEYIAN Vetra 16 GB,,,DDR4-2666,DDR4,1 x 16GB,16GB,14.254 ns,19,,Black,0
TEAMGROUP T-Create Classic 8 GB,,,DDR5-5600,DDR5,1 x 8GB,8GB,16.429 ns,46,,Black,0
